t,x,y,vx,vy,pitch,roll,engine_out
1168.00,23360.00,14.43,20.00,-0.66,-0.0079,-0.0439,0
1168.20,23364.00,14.44,20.00,-0.47,-0.0143,-0.0585,0
1168.40,23368.00,14.48,20.00,-0.27,-0.0120,-0.0429,0
1168.60,23372.00,14.55,20.00,-0.07,-0.0177,-0.0489,0
1168.80,23376.00,14.64,20.00,0.13,-0.0195,-0.0412,0
1169.00,23380.00,14.76,20.00,0.33,-0.0234,-0.0404,0
1169.20,23384.00,14.91,20.00,0.52,-0.0271,-0.0388,0
1169.40,23388.00,15.08,20.00,0.71,-0.0282,-0.0430,0
1169.60,23392.00,15.27,20.00,0.89,-0.0267,-0.0489,0
1169.80,23396.00,15.49,20.00,1.07,-0.0284,-0.0450,0
1170.00,23400.00,15.72,20.00,1.23,-0.0309,-0.0333,0
1170.20,23404.00,15.97,20.00,1.38,-0.0315,-0.0427,0
1170.40,23408.00,16.23,20.00,1.52,-0.0306,-0.0367,0
1170.60,23412.00,16.51,20.00,1.64,-0.0312,-0.0221,0
1170.80,23416.00,16.79,20.00,1.75,-0.0245,-0.0355,0
1171.00,23420.00,17.08,20.00,1.84,-0.0270,-0.0169,0
1171.20,23424.00,17.38,20.00,1.91,-0.0241,-0.0266,0
1171.40,23428.00,17.67,20.00,1.96,-0.0248,-0.0307,0
1171.60,23432.00,17.96,20.00,1.99,-0.0181,-0.0117,0
1171.80,23436.00,18.24,20.00,2.00,-0.0153,-0.0135,0
1172.00,23440.00,18.51,20.00,1.99,-0.0116,-0.0166,0
1172.20,23444.00,18.77,20.00,1.96,-0.0091,-0.0122,0
1172.40,23448.00,19.01,20.00,1.91,-0.0114,-0.0071,0
1172.60,23452.00,19.23,20.00,1.85,-0.0082,0.0056,0
1172.80,23456.00,19.43,20.00,1.76,-0.0048,0.0000,0
1173.00,23460.00,19.60,20.00,1.66,0.0058,0.0091,0
1173.20,23464.00,19.75,20.00,1.54,0.0073,0.0071,0
1173.40,23468.00,19.86,20.00,1.40,0.0137,0.0118,0
1173.60,23472.00,19.95,20.00,1.25,0.0139,0.0194,0
1173.80,23476.00,20.00,20.00,1.09,0.0130,0.0051,0
1174.00,23480.00,20.02,20.00,0.92,0.0172,0.0186,0
1174.20,23484.00,20.01,20.00,0.74,0.0202,0.0149,0
1174.40,23488.00,19.96,20.00,0.55,0.0289,0.0152,0
1174.60,23492.00,19.87,20.00,0.35,0.0242,0.0341,0
1174.80,23496.00,19.74,20.00,0.16,0.0283,0.0356,0
1175.00,23500.00,19.59,20.00,-0.04,0.0298,0.0381,0
1175.20,23504.00,19.39,20.00,-0.24,0.0295,0.0411,0
1175.40,23508.00,19.17,20.00,-0.44,0.0309,0.0344,0
1175.60,23512.00,18.91,20.00,-0.63,0.0257,0.0311,0
1175.80,23516.00,18.63,20.00,-0.82,0.0248,0.0361,0
1176.00,23520.00,18.31,20.00,-1.00,0.0271,0.0437,0
1176.20,23524.00,17.98,20.00,-1.17,0.0223,0.0346,0
1176.40,23528.00,17.62,20.00,-1.32,0.0251,0.0445,0
1176.60,23532.00,17.24,20.00,-1.47,0.0275,0.0462,0
1176.80,23536.00,16.85,20.00,-1.59,0.0171,0.0477,0
1177.00,23540.00,16.45,20.00,-1.71,0.0203,0.0488,0
1177.20,23544.00,16.03,20.00,-1.80,0.0104,0.0540,0
1177.40,23548.00,15.62,20.00,-1.88,0.0159,0.0444,0
1177.60,23552.00,15.20,20.00,-1.94,0.0135,0.0428,0
1177.80,23556.00,14.79,20.00,-1.98,0.0073,0.0424,0
1178.00,23560.00,14.39,20.00,-2.00,0.0037,0.0564,0
1178.20,23564.00,14.00,20.00,-2.00,0.0023,0.0441,0
1178.40,23568.00,13.62,20.00,-1.98,-0.0050,0.0577,0
1178.60,23572.00,13.27,20.00,-1.94,-0.0105,0.0512,0
1178.80,23576.00,12.93,20.00,-1.88,-0.0157,0.0586,0
1179.00,23580.00,12.63,20.00,-1.80,-0.0176,0.0488,0
1179.20,23584.00,12.36,20.00,-1.70,-0.0142,0.0383,0
1179.40,23588.00,12.11,20.00,-1.59,-0.0198,0.0544,0
1179.60,23592.00,11.91,20.00,-1.46,-0.0256,0.0437,0
1179.80,23596.00,11.74,20.00,-1.32,-0.0234,0.0388,0
1180.00,23600.00,11.62,20.00,-1.16,-0.0243,0.0360,0
1180.20,23604.00,11.53,20.00,-0.99,-0.0290,0.0371,0
1180.40,23608.00,11.49,20.00,-0.81,-0.0296,0.0311,0
1180.60,23612.00,11.50,20.00,-0.63,-0.0264,0.0445,0
1180.80,23616.00,11.55,20.00,-0.44,-0.0288,0.0380,0
1181.00,23620.00,11.65,20.00,-0.24,-0.0293,0.0392,0
1181.20,23624.00,11.79,20.00,-0.04,-0.0296,0.0320,0
1181.40,23628.00,11.97,20.00,0.16,-0.0260,0.0180,0
1181.60,23632.00,12.20,20.00,0.36,-0.0282,0.0179,0
1181.80,23636.00,12.48,20.00,0.55,-0.0192,0.0162,0
1182.00,23640.00,12.79,20.00,0.74,-0.0261,0.0247,0
1182.20,23644.00,13.13,20.00,0.92,-0.0233,0.0206,0
1182.40,23648.00,13.52,20.00,1.10,-0.0199,0.0066,0
1182.60,23652.00,13.93,20.00,1.26,-0.0117,0.0157,0
1182.80,23656.00,14.37,20.00,1.41,-0.0072,0.0037,0
1183.00,23660.00,14.84,20.00,1.54,-0.0075,0.0037,0
1183.20,23664.00,15.33,20.00,1.66,-0.0058,0.0095,0
1183.40,23668.00,15.83,20.00,1.76,0.0011,0.0009,0
1183.60,23672.00,16.34,20.00,1.85,0.0050,-0.0067,0
1183.80,23676.00,16.87,20.00,1.92,0.0065,-0.0148,0
1184.00,23680.00,17.39,20.00,1.96,0.0107,-0.0134,0
1184.20,23684.00,17.91,20.00,1.99,0.0161,-0.0121,0
1184.40,23688.00,18.43,20.00,2.00,0.0228,-0.0251,0
1184.60,23692.00,18.93,20.00,1.99,0.0229,-0.0120,0
1184.80,23696.00,19.41,20.00,1.96,0.0263,-0.0141,0
1185.00,23700.00,19.88,20.00,1.90,0.0294,-0.0197,0
1185.20,23704.00,20.32,20.00,1.83,0.0319,-0.0169,0
1185.40,23708.00,20.73,20.00,1.75,0.0297,-0.0257,0
1185.60,23712.00,21.11,20.00,1.64,0.0323,-0.0290,0
1185.80,23716.00,21.45,20.00,1.52,0.0251,-0.0405,0
1186.00,23720.00,21.75,20.00,1.38,0.0336,-0.0316,0
1186.20,23724.00,22.00,20.00,1.23,0.0280,-0.0328,0
1186.40,23728.00,22.21,20.00,1.06,0.0251,-0.0463,0
1186.60,23732.00,22.38,20.00,0.89,0.0284,-0.0461,0
1186.80,23736.00,22.49,20.00,0.71,0.0289,-0.0336,0
1187.00,23740.00,22.55,20.00,0.52,0.0205,-0.0519,0
1187.20,23744.00,22.55,20.00,0.32,0.0268,-0.0485,0
1187.40,23748.00,22.51,20.00,0.12,0.0213,-0.0534,0
1187.60,23752.00,22.41,20.00,-0.08,0.0133,-0.0481,0
1187.80,23756.00,22.26,20.00,-0.28,0.0158,-0.0496,0
1188.00,23760.00,22.06,20.00,-0.47,0.0076,-0.0469,0
1188.20,23764.00,21.81,20.00,-0.67,0.0047,-0.0549,0
1188.40,23768.00,21.51,20.00,-0.85,-0.0017,-0.0501,0
1188.60,23772.00,21.16,20.00,-1.03,-0.0015,-0.0483,0
1188.80,23776.00,20.78,20.00,-1.19,-0.0049,-0.0445,0
1189.00,23780.00,20.35,20.00,-1.35,-0.0101,-0.0457,0
1189.20,23784.00,19.89,20.00,-1.49,-0.0121,-0.0396,0
1189.40,23788.00,19.39,20.00,-1.61,-0.0148,-0.0401,0
1189.60,23792.00,18.87,20.00,-1.72,-0.0125,-0.0480,0
1189.80,23796.00,18.33,20.00,-1.82,-0.0243,-0.0547,0
1190.00,23800.00,17.76,20.00,-1.89,-0.0206,-0.0491,0
1190.20,23804.00,17.19,20.00,-1.95,-0.0217,-0.0404,0
1190.40,23808.00,16.60,20.00,-1.98,-0.0248,-0.0362,0
1190.60,23812.00,16.02,20.00,-2.00,-0.0242,-0.0377,0
1190.80,23816.00,15.43,20.00,-2.00,-0.0281,-0.0407,0
1191.00,23820.00,14.85,20.00,-1.97,-0.0284,-0.0444,0
1191.20,23824.00,14.28,20.00,-1.93,-0.0254,-0.0283,0
1191.40,23828.00,13.73,20.00,-1.87,-0.0346,-0.0304,0
1191.60,23832.00,13.21,20.00,-1.78,-0.0314,-0.0272,0
1191.80,23836.00,12.70,20.00,-1.69,-0.0281,-0.0366,0
1192.00,23840.00,12.23,20.00,-1.57,-0.0298,-0.0297,0
1192.20,23844.00,11.80,20.00,-1.44,-0.0277,-0.0247,0
1192.40,23848.00,11.41,20.00,-1.29,-0.0274,-0.0299,0
1192.60,23852.00,11.06,20.00,-1.13,-0.0196,-0.0145,0
1192.80,23856.00,10.75,20.00,-0.96,-0.0140,-0.0064,0
1193.00,23860.00,10.49,20.00,-0.78,-0.0116,-0.0168,0
1193.20,23864.00,10.29,20.00,-0.60,-0.0085,-0.0044,0
1193.40,23868.00,10.14,20.00,-0.40,-0.0073,-0.0055,0
1193.60,23872.00,10.04,20.00,-0.20,-0.0041,-0.0063,0
1193.80,23876.00,10.00,20.00,-0.01,0.0014,0.0057,0
1194.00,23880.00,10.01,20.00,0.19,0.0036,0.0056,0
1194.20,23884.00,10.09,20.00,0.39,0.0112,0.0000,0
1194.40,23888.00,10.21,20.00,0.59,0.0056,0.0005,0
1194.60,23892.00,10.39,20.00,0.77,0.0095,0.0145,0
1194.80,23896.00,10.62,20.00,0.95,0.0206,0.0058,0
1195.00,23900.00,10.91,20.00,1.12,0.0175,0.0181,0
1195.20,23904.00,11.24,20.00,1.28,0.0190,0.0251,0
1195.40,23908.00,11.61,20.00,1.43,0.0247,0.0157,0
1195.60,23912.00,12.03,20.00,1.56,0.0285,0.0194,0
1195.80,23916.00,12.49,20.00,1.68,0.0240,0.0315,0
1196.00,23920.00,12.98,20.00,1.78,0.0285,0.0372,0
1196.20,23924.00,13.50,20.00,1.86,0.0262,0.0399,0
1196.40,23928.00,14.04,20.00,1.93,0.0289,0.0421,0
1196.60,23932.00,14.61,20.00,1.97,0.0280,0.0421,0
1196.80,23936.00,15.19,20.00,1.99,0.0277,0.0295,0
1197.00,23940.00,15.78,20.00,2.00,0.0331,0.0481,0
1197.20,23944.00,16.37,20.00,1.98,0.0262,0.0473,0
1197.40,23948.00,16.97,20.00,1.95,0.0246,0.0492,0
1197.60,23952.00,17.56,20.00,1.89,0.0180,0.0381,0
1197.80,23956.00,18.13,20.00,1.82,0.0193,0.0505,0
1198.00,23960.00,18.70,20.00,1.73,0.0187,0.0505,0
1198.20,23964.00,19.24,20.00,1.62,0.0172,0.0511,0
1198.40,23968.00,19.76,20.00,1.49,0.0123,0.0515,0
1198.60,23972.00,20.24,20.00,1.35,0.0040,0.0580,0
1198.80,23976.00,20.70,20.00,1.20,0.0070,0.0456,0
1199.00,23980.00,21.11,20.00,1.04,-0.0024,0.0447,0
1199.20,23984.00,21.49,20.00,0.86,-0.0009,0.0510,0
1199.40,23988.00,21.81,20.00,0.67,-0.0047,0.0507,0
1199.60,23992.00,22.10,20.00,0.48,-0.0087,0.0426,0
1199.80,23996.00,22.33,20.00,0.29,-0.0093,0.0537,0
1200.00,24000.00,22.51,20.00,0.09,-0.0165,0.0518,0
1200.20,24004.00,22.64,20.00,-0.11,-0.0225,0.0537,0
1200.40,24008.00,22.71,20.00,-0.31,-0.0182,0.0546,0
1200.60,24012.00,22.73,20.00,-0.51,-0.0230,0.0493,0
1200.80,24016.00,22.70,20.00,-0.70,-0.0243,0.0437,0
1201.00,24020.00,22.61,20.00,-0.88,-0.0260,0.0319,0
1201.20,24024.00,22.47,20.00,-1.06,-0.0266,0.0408,0
1201.40,24028.00,22.28,20.00,-1.22,-0.0288,0.0461,0
1201.60,24032.00,22.04,20.00,-1.37,-0.0270,0.0437,0
1201.80,24036.00,21.76,20.00,-1.51,-0.0307,0.0365,0
1202.00,24040.00,21.43,20.00,-1.63,-0.0282,0.0267,0
1202.20,24044.00,21.06,20.00,-1.74,-0.0299,0.0378,0
1202.40,24048.00,20.65,20.00,-1.83,-0.0267,0.0356,0
1202.60,24052.00,20.21,20.00,-1.90,-0.0294,0.0150,0
1202.80,24056.00,19.74,20.00,-1.95,-0.0234,0.0195,0
1203.00,24060.00,19.25,20.00,-1.99,-0.0183,0.0248,0
1203.20,24064.00,18.74,20.00,-2.00,-0.0174,0.0145,0
1203.40,24068.00,18.21,20.00,-1.99,-0.0159,0.0054,0
1203.60,24072.00,17.67,20.00,-1.97,-0.0155,0.0167,0
1203.80,24076.00,17.13,20.00,-1.92,-0.0080,-0.0022,0
1204.00,24080.00,16.58,20.00,-1.85,-0.0001,0.0114,0
1204.20,24084.00,16.04,20.00,-1.77,0.0012,-0.0055,0
1204.40,24088.00,15.51,20.00,-1.67,0.0057,-0.0016,0
1204.60,24092.00,14.99,20.00,-1.55,0.0066,-0.0143,0
1204.80,24096.00,14.49,20.00,-1.41,0.0060,-0.0122,0
1205.00,24100.00,14.01,20.00,-1.27,0.0107,-0.0117,0
1205.20,24104.00,13.56,20.00,-1.11,0.0155,-0.0184,0
1205.40,24108.00,13.14,20.00,-0.93,0.0137,-0.0181,0
1205.60,24112.00,12.75,20.00,-0.75,0.0253,-0.0271,0
1205.80,24116.00,12.40,20.00,-0.56,0.0198,-0.0196,0
1206.00,24120.00,12.09,20.00,-0.37,0.0273,-0.0162,0
1206.20,24124.00,11.83,20.00,-0.17,0.0259,-0.0182,0
1206.40,24128.00,11.60,20.00,0.03,0.0242,-0.0375,0
1206.60,24132.00,11.42,20.00,0.23,0.0327,-0.0338,0
1206.80,24136.00,11.29,20.00,0.43,0.0345,-0.0290,0
1207.00,24140.00,11.21,20.00,0.62,0.0342,-0.0390,0
1207.20,24144.00,11.17,20.00,0.80,0.0302,-0.0458,0
1207.40,24148.00,11.18,20.00,0.98,0.0258,-0.0375,0
1207.60,24152.00,11.24,20.00,1.15,0.0225,-0.0454,0
1207.80,24156.00,11.35,20.00,1.31,0.0222,-0.0470,0
1208.00,24160.00,11.49,20.00,1.45,0.0236,-0.0460,0
1208.20,24164.00,11.69,20.00,1.58,0.0190,-0.0392,0
1208.40,24168.00,11.92,20.00,1.70,0.0202,-0.0519,0
1208.60,24172.00,12.18,20.00,1.80,0.0195,-0.0502,0
1208.80,24176.00,12.49,20.00,1.87,0.0083,-0.0405,0
1209.00,24180.00,12.82,20.00,1.93,0.0054,-0.0435,0
1209.20,24184.00,13.18,20.00,1.98,0.0087,-0.0446,0
1209.40,24188.00,13.57,20.00,2.00,-0.0007,-0.0548,0
1209.60,24192.00,13.98,20.00,2.00,0.0021,-0.0568,0
1209.80,24196.00,14.40,20.00,1.98,-0.0040,-0.0446,0
1210.00,24200.00,14.83,20.00,1.94,-0.0038,-0.0471,0
1210.20,24204.00,15.27,20.00,1.88,-0.0078,-0.0452,0
1210.40,24208.00,15.72,20.00,1.81,-0.0133,-0.0522,0
1210.60,24212.00,16.17,20.00,1.71,-0.0144,-0.0491,0
1210.80,24216.00,16.61,20.00,1.60,-0.0257,-0.0506,0
1211.00,24220.00,17.04,20.00,1.47,-0.0273,-0.0433,0
1211.20,24224.00,17.46,20.00,1.33,-0.0276,-0.0516,0
1211.40,24228.00,17.86,20.00,1.17,-0.0311,-0.0517,0
1211.60,24232.00,18.24,20.00,1.01,-0.0270,-0.0497,0
1211.80,24236.00,18.60,20.00,0.83,-0.0341,-0.0480,0
1212.00,24240.00,18.94,20.00,0.64,-0.0331,-0.0327,0
1212.20,24244.00,19.24,20.00,0.45,-0.0253,-0.0297,0
1212.40,24248.00,19.52,20.00,0.25,-0.0261,-0.0258,0
1212.60,24252.00,19.76,20.00,0.05,-0.0307,-0.0239,0
1212.80,24256.00,19.96,20.00,-0.15,-0.0250,-0.0335,0
1213.00,24260.00,20.13,20.00,-0.34,-0.0232,-0.0221,0
1213.20,24264.00,20.26,20.00,-0.54,-0.0274,-0.0305,0
1213.40,24268.00,20.35,20.00,-0.73,-0.0257,-0.0272,0
1213.60,24272.00,20.40,20.00,-0.91,-0.0184,-0.0146,0
1213.80,24276.00,20.42,20.00,-1.08,-0.0209,-0.0172,0
1214.00,24280.00,20.40,20.00,-1.25,-0.0101,-0.0158,0
1214.20,24284.00,20.34,20.00,-1.40,-0.0106,-0.0057,0
1214.40,24288.00,20.25,20.00,-1.53,-0.0111,-0.0034,0
1214.60,24292.00,20.12,20.00,-1.65,-0.0032,0.0037,0
1214.80,24296.00,19.96,20.00,-1.76,0.0045,0.0014,0
1215.00,24300.00,19.77,20.00,-1.84,0.0059,-0.0035,0
1215.20,24304.00,19.55,20.00,-1.91,0.0128,0.0127,0
1215.40,24308.00,19.31,20.00,-1.96,0.0065,0.0167,0
1215.60,24312.00,19.05,20.00,-1.99,0.0139,0.0133,0
1215.80,24316.00,18.77,20.00,-2.00,0.0130,0.0169,0
1216.00,24320.00,18.47,20.00,-1.99,0.0211,0.0124,0
1216.20,24324.00,18.17,20.00,-1.96,0.0273,0.0229,0
1216.40,24328.00,17.85,20.00,-1.91,0.0255,0.0211,0
1216.60,24332.00,17.53,20.00,-1.84,0.0247,0.0306,0
1216.80,24336.00,17.21,20.00,-1.75,0.0308,0.0228,0
1217.00,24340.00,16.88,20.00,-1.65,0.0277,0.0221,0
1217.20,24344.00,16.57,20.00,-1.53,0.0339,0.0266,0
1217.40,24348.00,16.26,20.00,-1.39,0.0333,0.0301,0
1217.60,24352.00,15.96,20.00,-1.24,0.0247,0.0341,0
1217.80,24356.00,15.68,20.00,-1.08,0.0317,0.0357,0
1218.00,24360.00,15.41,20.00,-0.90,0.0269,0.0486,0
1218.20,24364.00,15.17,20.00,-0.72,0.0285,0.0479,0
1218.40,24368.00,14.94,20.00,-0.53,0.0223,0.0348,0
1218.60,24372.00,14.74,20.00,-0.34,0.0264,0.0466,0
1218.80,24376.00,14.57,20.00,-0.14,0.0195,0.0383,0
1219.00,24380.00,14.42,20.00,0.06,0.0137,0.0454,0
1219.20,24384.00,14.30,20.00,0.26,0.0146,0.0417,0
1219.40,24388.00,14.20,20.00,0.46,0.0120,0.0423,0
1219.60,24392.00,14.14,20.00,0.65,0.0064,0.0583,0
1219.80,24396.00,14.10,20.00,0.84,0.0013,0.0523,0
1220.00,24400.00,14.10,20.00,1.01,-0.0024,0.0470,0
1220.20,24404.00,14.12,20.00,1.18,0.0009,0.0538,0
1220.40,24408.00,14.17,20.00,1.34,-0.0038,0.0436,0
1220.60,24412.00,14.24,20.00,1.48,-0.0081,0.0513,0
1220.80,24416.00,14.34,20.00,1.60,-0.0107,0.0481,0
1221.00,24420.00,14.46,20.00,1.72,-0.0170,0.0403,0
1221.20,24424.00,14.61,20.00,1.81,-0.0228,0.0434,0
1221.40,24428.00,14.77,20.00,1.89,-0.0186,0.0504,0
1221.60,24432.00,14.95,20.00,1.94,-0.0278,0.0400,0
1221.80,24436.00,15.14,20.00,1.98,-0.0244,0.0473,0
1222.00,24440.00,15.34,20.00,2.00,-0.0255,0.0449,0
1222.20,24444.00,15.56,20.00,2.00,-0.0279,0.0399,0
1222.40,24448.00,15.78,20.00,1.97,-0.0291,0.0407,0
1222.60,24452.00,16.00,20.00,1.93,-0.0291,0.0408,0
1222.80,24456.00,16.22,20.00,1.87,-0.0298,0.0315,0
1223.00,24460.00,16.44,20.00,1.79,-0.0331,0.0271,0
1223.20,24464.00,16.65,20.00,1.69,-0.0279,0.0290,0
1223.40,24468.00,16.86,20.00,1.58,-0.0255,0.0330,0
1223.60,24472.00,17.05,20.00,1.45,-0.0203,0.0150,0
1223.80,24476.00,17.23,20.00,1.30,-0.0202,0.0280,0
1224.00,24480.00,17.40,20.00,1.15,-0.0155,0.0192,0
1224.20,24484.00,17.55,20.00,0.98,-0.0158,0.0085,0
1224.40,24488.00,17.68,20.00,0.80,-0.0146,0.0210,0
1224.60,24492.00,17.79,20.00,0.61,-0.0065,0.0153,0
1224.80,24496.00,17.88,20.00,0.42,-0.0093,-0.0002,0
1225.00,24500.00,17.95,20.00,0.22,-0.0041,-0.0003,0
1225.20,24504.00,17.99,20.00,0.02,-0.0028,-0.0054,0
1225.40,24508.00,18.01,20.00,-0.18,0.0080,-0.0048,0
1225.60,24512.00,18.00,20.00,-0.38,0.0089,0.0021,0
1225.80,24516.00,17.97,20.00,-0.57,0.0145,-0.0004,0
1226.00,24520.00,17.92,20.00,-0.76,0.0090,-0.0147,0
1226.20,24524.00,17.85,20.00,-0.94,0.0146,-0.0149,0
1226.40,24528.00,17.75,20.00,-1.11,0.0182,-0.0147,0
1226.60,24532.00,17.63,20.00,-1.27,0.0223,-0.0148,0
1226.80,24536.00,17.49,20.00,-1.42,0.0215,-0.0205,0
1227.00,24540.00,17.34,20.00,-1.55,0.0240,-0.0240,0
1227.20,24544.00,17.17,20.00,-1.67,0.0242,-0.0343,0
1227.40,24548.00,16.99,20.00,-1.77,0.0339,-0.0312,0
1227.60,24552.00,16.80,20.00,-1.86,0.0335,-0.0261,0
1227.80,24556.00,16.60,20.00,-1.92,0.0301,-0.0377,0
1228.00,24560.00,16.39,20.00,-1.97,0.0318,-0.0357,0
1228.20,24564.00,16.19,20.00,-1.99,0.0249,-0.0416,0
1228.40,24568.00,15.98,20.00,-2.00,0.0304,-0.0395,0
1228.60,24572.00,15.78,20.00,-1.99,0.0305,-0.0509,0
1228.80,24576.00,15.58,20.00,-1.95,0.0223,-0.0439,0
1229.00,24580.00,15.39,20.00,-1.90,0.0186,-0.0408,0
1229.20,24584.00,15.21,20.00,-1.83,0.0244,-0.0430,0
1229.40,24588.00,15.04,20.00,-1.74,0.0213,-0.0530,0
1229.60,24592.00,14.89,20.00,-1.63,0.0172,-0.0443,0
1229.80,24596.00,14.76,20.00,-1.51,0.0089,-0.0547,0
1230.00,24600.00,14.64,20.00,-1.37,0.0087,-0.0488,0
1230.20,24604.00,14.55,20.00,-1.21,0.0083,-0.0572,0
1230.40,24608.00,14.48,20.00,-1.05,0.0001,-0.0422,0
1230.60,24612.00,14.44,20.00,-0.87,-0.0011,-0.0473,0
1230.80,24616.00,14.43,20.00,-0.69,-0.0030,-0.0533,0
1231.00,24620.00,14.43,20.00,-0.50,-0.0117,-0.0397,0
1231.20,24624.00,14.47,20.00,-0.30,-0.0145,-0.0568,0
1231.40,24628.00,14.54,20.00,-0.10,-0.0207,-0.0513,0
1231.60,24632.00,14.63,20.00,0.10,-0.0228,-0.0453,0
1231.80,24636.00,14.74,20.00,0.29,-0.0221,-0.0510,0
1232.00,24640.00,14.88,20.00,0.49,-0.0272,-0.0422,0
1232.20,24644.00,15.05,20.00,0.68,-0.0304,-0.0448,0
1232.40,24648.00,15.24,20.00,0.87,-0.0264,-0.0328,0
1232.60,24652.00,15.45,20.00,1.04,-0.0268,-0.0388,0
1232.80,24656.00,15.68,20.00,1.21,-0.0332,-0.0477,0
1233.00,24660.00,15.93,20.00,1.36,-0.0255,-0.0363,0
1233.20,24664.00,16.19,20.00,1.50,-0.0345,-0.0403,0
1233.40,24668.00,16.47,20.00,1.62,-0.0267,-0.0338,0
1233.60,24672.00,16.75,20.00,1.73,-0.0238,-0.0367,0
1233.80,24676.00,17.04,20.00,1.82,-0.0256,-0.0338,0
1234.00,24680.00,17.33,20.00,1.90,-0.0220,-0.0210,0
1234.20,24684.00,17.62,20.00,1.95,-0.0240,-0.0252,0
1234.40,24688.00,17.91,20.00,1.98,-0.0200,-0.0186,0
1234.60,24692.00,18.19,20.00,2.00,-0.0193,-0.0250,0
1234.80,24696.00,18.47,20.00,1.99,-0.0177,-0.0051,0
1235.00,24700.00,18.73,20.00,1.97,-0.0105,-0.0082,0
1235.20,24704.00,18.97,20.00,1.92,-0.0083,0.0003,0
1235.40,24708.00,19.19,20.00,1.86,-0.0034,0.0002,0
1235.60,24712.00,19.40,20.00,1.78,-0.0025,0.0057,0
1235.80,24716.00,19.58,20.00,1.68,0.0046,0.0110,0
1236.00,24720.00,19.73,20.00,1.56,0.0009,0.0008,0
1236.20,24724.00,19.85,20.00,1.43,0.0118,0.0001,0
1236.40,24728.00,19.94,20.00,1.28,0.0145,0.0169,0
1236.60,24732.00,20.00,20.00,1.12,0.0141,0.0148,0
1236.80,24736.00,20.02,20.00,0.95,0.0166,0.0131,0
1237.00,24740.00,20.01,20.00,0.77,0.0201,0.0123,0
1237.20,24744.00,19.97,20.00,0.58,0.0285,0.0176,0
1237.40,24748.00,19.88,20.00,0.39,0.0303,0.0326,0
1237.60,24752.00,19.77,20.00,0.19,0.0264,0.0221,0
1237.80,24756.00,19.61,20.00,-0.01,0.0313,0.0323,0
1238.00,24760.00,19.43,20.00,-0.21,0.0289,0.0280,0
1238.20,24764.00,19.21,20.00,-0.41,0.0291,0.0289,0
1238.40,24768.00,18.96,20.00,-0.60,0.0266,0.0452,0
1238.60,24772.00,18.67,20.00,-0.79,0.0287,0.0439,0
1238.80,24776.00,18.37,20.00,-0.97,0.0310,0.0356,0
1239.00,24780.00,18.03,20.00,-1.14,0.0299,0.0459,0
1239.20,24784.00,17.68,20.00,-1.30,0.0258,0.0450,0
1239.40,24788.00,17.30,20.00,-1.44,0.0270,0.0421,0
1239.60,24792.00,16.91,20.00,-1.57,0.0245,0.0406,0
1239.80,24796.00,16.51,20.00,-1.69,0.0217,0.0555,0
1240.00,24800.00,16.10,20.00,-1.79,0.0118,0.0581,0
1240.20,24804.00,15.69,20.00,-1.87,0.0077,0.0498,0
1240.40,24808.00,15.27,20.00,-1.93,0.0099,0.0444,0
1240.60,24812.00,14.86,20.00,-1.97,0.0047,0.0548,0
1240.80,24816.00,14.45,20.00,-2.00,0.0020,0.0516,0
1241.00,24820.00,14.06,20.00,-2.00,-0.0031,0.0469,0
1241.20,24824.00,13.68,20.00,-1.98,-0.0085,0.0431,0
1241.40,24828.00,13.32,20.00,-1.94,-0.0134,0.0486,0
1241.60,24832.00,12.99,20.00,-1.89,-0.0123,0.0405,0
1241.80,24836.00,12.68,20.00,-1.81,-0.0164,0.0518,0
1242.00,24840.00,12.40,20.00,-1.72,-0.0160,0.0514,0
1242.20,24844.00,12.15,20.00,-1.61,-0.0216,0.0398,0
1242.40,24848.00,11.94,20.00,-1.48,-0.0278,0.0496,0
1242.60,24852.00,11.77,20.00,-1.34,-0.0299,0.0390,0
1242.80,24856.00,11.63,20.00,-1.19,-0.0242,0.0428,0
1243.00,24860.00,11.54,20.00,-1.02,-0.0283,0.0348,0
1243.20,24864.00,11.50,20.00,-0.84,-0.0279,0.0414,0
1243.40,24868.00,11.50,20.00,-0.66,-0.0295,0.0284,0
1243.60,24872.00,11.54,20.00,-0.47,-0.0257,0.0268,0
1243.80,24876.00,11.63,20.00,-0.27,-0.0282,0.0416,0
1244.00,24880.00,11.76,20.00,-0.07,-0.0289,0.0344,0
1244.20,24884.00,11.94,20.00,0.13,-0.0242,0.0242,0
1244.40,24888.00,12.16,20.00,0.33,-0.0303,0.0178,0
1244.60,24892.00,12.43,20.00,0.52,-0.0210,0.0154,0
1244.80,24896.00,12.73,20.00,0.71,-0.0236,0.0272,0
1245.00,24900.00,13.08,20.00,0.90,-0.0234,0.0093,0
1245.20,24904.00,13.45,20.00,1.07,-0.0202,0.0189,0
1245.40,24908.00,13.86,20.00,1.23,-0.0135,0.0022,0
1245.60,24912.00,14.30,20.00,1.38,-0.0055,0.0097,0
1245.80,24916.00,14.76,20.00,1.52,-0.0088,0.0032,0
1246.00,24920.00,15.25,20.00,1.64,-0.0035,0.0061,0
1246.20,24924.00,15.75,20.00,1.75,-0.0008,0.0076,0
1246.40,24928.00,16.26,20.00,1.84,0.0048,-0.0118,0
